2019-03-28 13:59:30.862 INFO  --- [main] c.a.b.d.c.e.WelcomeLogoApplicationListener : 
2019-03-28 14:13:21.942 INFO  --- [main] c.a.d.c.s.b.f.a.ReferenceBeanBuilder : <dubbo:reference object="com.alibaba.dubbo.common.bytecode.proxy1@5c9a4f3b" singleton="true" interface="com.ksyzz.common.service.RecordService" uniqueServiceName="com.ksyzz.common.service.RecordService" generic="false" id="com.ksyzz.common.service.RecordService" /> has been built. 
2019-03-28 14:13:21.945 INFO  --- [main] c.a.f.s.a.GlobalTransactionScanner : Bean[com.ksyzz.springcloudalibabademo.controller.MainController] with name [mainController] would use interceptor [com.alibaba.fescar.spring.annotation.GlobalTransactionalInterceptor] 
2019-03-28 14:13:21.989 WARN  --- [main] o.s.c.n.a.ArchaiusAutoConfiguration : No spring.application.name found, defaulting to 'application' 
2019-03-28 14:13:21.993 WARN  --- [main] c.n.c.sources.URLConfigurationSource : No URLs will be polled as dynamic configuration sources. 
2019-03-28 14:13:21.993 INFO  --- [main] c.n.c.sources.URLConfigurationSource : To enable URLs as dynamic configuration sources, define System property archaius.configurationSource.additionalUrls or make config.properties available on classpath. 
2019-03-28 14:13:21.998 WARN  --- [main] c.n.c.sources.URLConfigurationSource : No URLs will be polled as dynamic configuration sources. 
2019-03-28 14:13:21.998 INFO  --- [main] c.n.c.sources.URLConfigurationSource : To enable URLs as dynamic configuration sources, define System property archaius.configurationSource.additionalUrls or make config.properties available on classpath. 
2019-03-28 14:13:22.385 INFO  --- [NettyClientSelector_TMROLE_1] c.a.f.core.rpc.netty.TmRpcClient : will send ping msg,channel[id: 0x4eb73c1b, L:/127.0.0.1:51383 - R:/127.0.0.1:8091] 
2019-03-28 14:13:22.409 INFO  --- [main] o.s.s.c.ThreadPoolTaskExecutor : Initializing ExecutorService 'applicationTaskExecutor' 
2019-03-28 14:13:22.629 INFO  --- [main] c.a.d.c.s.b.f.a.DubboConfigBindingBeanPostProcessor : The properties of bean [name : com.alibaba.dubbo.config.ProtocolConfig#0] have been binding by prefix of configuration properties : dubbo.protocol 
2019-03-28 14:13:23.716 INFO  --- [main] o.a.coyote.http11.Http11NioProtocol : Starting ProtocolHandler ["http-nio-8083"] 
2019-03-28 14:13:23.734 INFO  --- [main] o.s.b.w.e.tomcat.TomcatWebServer : Tomcat started on port(s): 8083 (http) with context path '' 
2019-03-28 14:13:23.736 INFO  --- [main] c.k.s.SpringCloudAlibabaDemoApplication : Started SpringCloudAlibabaDemoApplication in 10.379 seconds (JVM running for 11.701) 
2019-03-28 14:13:25.156 INFO  --- [timeoutChecker_1] c.a.f.core.rpc.netty.RmRpcClient : will connect to 127.0.0.1:8091 
2019-03-28 14:13:25.156 INFO  --- [timeoutChecker_1] c.a.f.core.rpc.netty.RmRpcClient : RM will register :null 
2019-03-28 14:13:25.156 INFO  --- [timeoutChecker_1] c.a.f.c.r.netty.NettyPoolableFactory : NettyPool create channel to {"address":"127.0.0.1:8091","message":{"applicationId":"demo","byteBuffer":{"char":"\u0000","direct":false,"double":0.0,"float":0.0,"int":0,"long":0,"readOnly":false,"short":0},"transactionServiceGroup":"demo","typeCode":101,"version":"0.4.0"},"transactionRole":"TMROLE"} 
2019-03-28 14:13:25.162 INFO  --- [timeoutChecker_1] c.a.f.c.r.netty.NettyPoolableFactory : NettyPool create channel to {"address":"127.0.0.1:8091","message":{"applicationId":"demo","byteBuffer":{"char":"\u0000","direct":false,"double":0.0,"float":0.0,"int":0,"long":0,"readOnly":false,"short":0},"transactionServiceGroup":"demo","typeCode":103,"version":"0.4.0"},"transactionRole":"RMROLE"} 
2019-03-28 14:13:25.335 INFO  --- [timeoutChecker_1] c.a.f.core.rpc.netty.RmRpcClient : register RM success. server version:0.4.0,channel:[id: 0xa9a80082, L:/127.0.0.1:51444 - R:/127.0.0.1:8091] 
2019-03-28 14:13:25.335 INFO  --- [timeoutChecker_1] c.a.f.c.r.netty.NettyPoolableFactory : register success, cost 34 ms, version:0.4.0,role:TMROLE,channel:[id: 0xb933dc49, L:/127.0.0.1:51445 - R:/127.0.0.1:8091] 
2019-03-28 14:13:25.335 INFO  --- [timeoutChecker_1] c.a.f.c.r.netty.NettyPoolableFactory : register success, cost 42 ms, version:0.4.0,role:RMROLE,channel:[id: 0xa9a80082, L:/127.0.0.1:51444 - R:/127.0.0.1:8091] 
2019-03-28 14:13:31.332 INFO  --- [NettyClientSelector_TMROLE_1] c.a.f.core.rpc.netty.TmRpcClient : will send ping msg,channel[id: 0x30c44cd8, L:/127.0.0.1:51338 - R:/127.0.0.1:8091] 
2019-03-28 14:13:32.386 INFO  --- [NettyClientSelector_TMROLE_1] c.a.f.core.rpc.netty.TmRpcClient : will send ping msg,channel[id: 0x4eb73c1b, L:/127.0.0.1:51383 - R:/127.0.0.1:8091] 
2019-03-28 14:13:33.270 INFO  --- [http-nio-8083-exec-2] o.a.c.c.C.[Tomcat].[localhost].[/] : Initializing Spring DispatcherServlet 'dispatcherServlet' 
2019-03-28 14:13:33.271 INFO  --- [http-nio-8083-exec-2] o.s.web.servlet.DispatcherServlet : Initializing Servlet 'dispatcherServlet' 
2019-03-28 14:13:33.295 INFO  --- [http-nio-8083-exec-2] o.s.web.servlet.DispatcherServlet : Completed initialization in 24 ms 
2019-03-28 14:13:33.435 INFO  --- [http-nio-8083-exec-2] c.a.f.c.loader.EnhancedServiceLoader : load ContextCore[null] extension by class[com.alibaba.fescar.core.context.ThreadLocalContextCore] 
2019-03-28 14:13:33.444 INFO  --- [http-nio-8083-exec-2] c.a.f.c.loader.EnhancedServiceLoader : load LoadBalance[null] extension by class[com.alibaba.fescar.discovery.loadbalance.RandomLoadBalance] 
2019-03-28 14:13:33.654 INFO  --- [DubboServerHandler-192.168.88.22:20881-thread-2] c.a.f.c.loader.EnhancedServiceLoader : load ContextCore[null] extension by class[com.alibaba.fescar.core.context.ThreadLocalContextCore] 
2019-03-28 14:13:33.687 INFO  --- [http-nio-8083-exec-2] c.a.f.c.r.netty.NettyPoolableFactory : NettyPool create channel to {"address":"192.168.88.22:8091","message":{"applicationId":"demo","byteBuffer":{"char":"\u0000","direct":false,"double":0.0,"float":0.0,"int":0,"long":0,"readOnly":false,"short":0},"transactionServiceGroup":"demo","typeCode":101,"version":"0.4.0"},"transactionRole":"TMROLE"} 
2019-03-28 14:13:33.692 INFO  --- [http-nio-8083-exec-2] c.a.f.c.r.netty.NettyPoolableFactory : register success, cost 3 ms, version:0.4.0,role:TMROLE,channel:[id: 0xd3bc979a, L:/192.168.88.22:51460 - R:/192.168.88.22:8091] 
2019-03-28 14:13:33.712 ERROR --- [http-nio-8083-exec-2] o.a.c.c.C.[.[.[.[dispatcherServlet] : Servlet.service() for servlet [dispatcherServlet] in context with path [] threw exception [Request processing failed; nested exception is java.lang.RuntimeException: org.apache.ibatis.binding.BindingException: Invalid bound statement (not found): com.ksyzz.account.repository.AccountMapper.selectById
org.apache.ibatis.binding.BindingException: Invalid bound statement (not found): com.ksyzz.account.repository.AccountMapper.selectById
	at org.apache.ibatis.binding.MapperMethod$SqlCommand.<init>(MapperMethod.java:232)
	at org.apache.ibatis.binding.MapperMethod.<init>(MapperMethod.java:50)
	at org.apache.ibatis.binding.MapperProxy.lambda$cachedMapperMethod$0(MapperProxy.java:62)
	at java.util.concurrent.ConcurrentHashMap.computeIfAbsent(ConcurrentHashMap.java:1660)
	at org.apache.ibatis.binding.MapperProxy.cachedMapperMethod(MapperProxy.java:62)
	at org.apache.ibatis.binding.MapperProxy.invoke(MapperProxy.java:57)
	at com.sun.proxy.$Proxy86.selectById(Unknown Source)
	at com.ksyzz.account.service.AccountServiceImpl.init(AccountServiceImpl.java:32)
	at com.alibaba.dubbo.common.bytecode.Wrapper1.invokeMethod(Wrapper1.java)
	at com.alibaba.dubbo.rpc.proxy.javassist.JavassistProxyFactory$1.doInvoke(JavassistProxyFactory.java:47)
	at com.alibaba.dubbo.rpc.proxy.AbstractProxyInvoker.invoke(AbstractProxyInvoker.java:76)
	at com.alibaba.dubbo.config.invoker.DelegateProviderMetaDataInvoker.invoke(DelegateProviderMetaDataInvoker.java:52)
	at com.alibaba.dubbo.rpc.protocol.InvokerWrapper.invoke(InvokerWrapper.java:56)
	at com.alibaba.fescar.dubbo.alibaba.TransactionPropagationFilter.invoke(TransactionPropagationFilter.java:60)
	at com.alibaba.dubbo.rpc.protocol.ProtocolFilterWrapper$1.invoke(ProtocolFilterWrapper.java:72)
	at com.alibaba.dubbo.rpc.filter.ExceptionFilter.invoke(ExceptionFilter.java:62)
	at com.alibaba.dubbo.rpc.protocol.ProtocolFilterWrapper$1.invoke(ProtocolFilterWrapper.java:72)
	at com.alibaba.csp.sentinel.adapter.dubbo.SentinelDubboProviderFilter.invoke(SentinelDubboProviderFilter.java:66)
	at com.alibaba.dubbo.rpc.protocol.ProtocolFilterWrapper$1.invoke(ProtocolFilterWrapper.java:72)
	at com.alibaba.dubbo.monitor.support.MonitorFilter.invoke(MonitorFilter.java:75)
	at com.alibaba.dubbo.rpc.protocol.ProtocolFilterWrapper$1.invoke(ProtocolFilterWrapper.java:72)
	at com.alibaba.dubbo.rpc.filter.TimeoutFilter.invoke(TimeoutFilter.java:42)
	at com.alibaba.dubbo.rpc.protocol.ProtocolFilterWrapper$1.invoke(ProtocolFilterWrapper.java:72)
	at com.alibaba.dubbo.rpc.protocol.dubbo.filter.TraceFilter.invoke(TraceFilter.java:78)
	at com.alibaba.dubbo.rpc.protocol.ProtocolFilterWrapper$1.invoke(ProtocolFilterWrapper.java:72)
	at com.alibaba.dubbo.rpc.filter.ContextFilter.invoke(ContextFilter.java:73)
	at com.alibaba.dubbo.rpc.protocol.ProtocolFilterWrapper$1.invoke(ProtocolFilterWrapper.java:72)
	at com.alibaba.dubbo.rpc.filter.GenericFilter.invoke(GenericFilter.java:138)
	at com.alibaba.dubbo.rpc.protocol.ProtocolFilterWrapper$1.invoke(ProtocolFilterWrapper.java:72)
	at com.alibaba.dubbo.rpc.filter.ClassLoaderFilter.invoke(ClassLoaderFilter.java:38)
	at com.alibaba.dubbo.rpc.protocol.ProtocolFilterWrapper$1.invoke(ProtocolFilterWrapper.java:72)
	at com.alibaba.dubbo.rpc.filter.EchoFilter.invoke(EchoFilter.java:38)
	at com.alibaba.dubbo.rpc.protocol.ProtocolFilterWrapper$1.invoke(ProtocolFilterWrapper.java:72)
	at com.alibaba.dubbo.rpc.protocol.dubbo.DubboProtocol$1.reply(DubboProtocol.java:104)
	at com.alibaba.dubbo.remoting.exchange.support.header.HeaderExchangeHandler.handleRequest(HeaderExchangeHandler.java:96)
	at com.alibaba.dubbo.remoting.exchange.support.header.HeaderExchangeHandler.received(HeaderExchangeHandler.java:173)
	at com.alibaba.dubbo.remoting.transport.DecodeHandler.received(DecodeHandler.java:51)
	at com.alibaba.dubbo.remoting.transport.dispatcher.ChannelEventRunnable.run(ChannelEventRunnable.java:57)
	at java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1142)
	at java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:617)
	at java.lang.Thread.run(Thread.java:745)
] with root cause 
java.lang.RuntimeException: org.apache.ibatis.binding.BindingException: Invalid bound statement (not found): com.ksyzz.account.repository.AccountMapper.selectById
org.apache.ibatis.binding.BindingException: Invalid bound statement (not found): com.ksyzz.account.repository.AccountMapper.selectById
	at org.apache.ibatis.binding.MapperMethod$SqlCommand.<init>(MapperMethod.java:232)
	at org.apache.ibatis.binding.MapperMethod.<init>(MapperMethod.java:50)
	at org.apache.ibatis.binding.MapperProxy.lambda$cachedMapperMethod$0(MapperProxy.java:62)
	at java.util.concurrent.ConcurrentHashMap.computeIfAbsent(ConcurrentHashMap.java:1660)
	at org.apache.ibatis.binding.MapperProxy.cachedMapperMethod(MapperProxy.java:62)
	at org.apache.ibatis.binding.MapperProxy.invoke(MapperProxy.java:57)
	at com.sun.proxy.$Proxy86.selectById(Unknown Source)
	at com.ksyzz.account.service.AccountServiceImpl.init(AccountServiceImpl.java:32)
	at com.alibaba.dubbo.common.bytecode.Wrapper1.invokeMethod(Wrapper1.java)
	at com.alibaba.dubbo.rpc.proxy.javassist.JavassistProxyFactory$1.doInvoke(JavassistProxyFactory.java:47)
	at com.alibaba.dubbo.rpc.proxy.AbstractProxyInvoker.invoke(AbstractProxyInvoker.java:76)
	at com.alibaba.dubbo.config.invoker.DelegateProviderMetaDataInvoker.invoke(DelegateProviderMetaDataInvoker.java:52)
	at com.alibaba.dubbo.rpc.protocol.InvokerWrapper.invoke(InvokerWrapper.java:56)
	at com.alibaba.fescar.dubbo.alibaba.TransactionPropagationFilter.invoke(TransactionPropagationFilter.java:60)
	at com.alibaba.dubbo.rpc.protocol.ProtocolFilterWrapper$1.invoke(ProtocolFilterWrapper.java:72)
	at com.alibaba.dubbo.rpc.filter.ExceptionFilter.invoke(ExceptionFilter.java:62)
	at com.alibaba.dubbo.rpc.protocol.ProtocolFilterWrapper$1.invoke(ProtocolFilterWrapper.java:72)
	at com.alibaba.csp.sentinel.adapter.dubbo.SentinelDubboProviderFilter.invoke(SentinelDubboProviderFilter.java:66)
	at com.alibaba.dubbo.rpc.protocol.ProtocolFilterWrapper$1.invoke(ProtocolFilterWrapper.java:72)
	at com.alibaba.dubbo.monitor.support.MonitorFilter.invoke(MonitorFilter.java:75)
	at com.alibaba.dubbo.rpc.protocol.ProtocolFilterWrapper$1.invoke(ProtocolFilterWrapper.java:72)
	at com.alibaba.dubbo.rpc.filter.TimeoutFilter.invoke(TimeoutFilter.java:42)
	at com.alibaba.dubbo.rpc.protocol.ProtocolFilterWrapper$1.invoke(ProtocolFilterWrapper.java:72)
	at com.alibaba.dubbo.rpc.protocol.dubbo.filter.TraceFilter.invoke(TraceFilter.java:78)
	at com.alibaba.dubbo.rpc.protocol.ProtocolFilterWrapper$1.invoke(ProtocolFilterWrapper.java:72)
	at com.alibaba.dubbo.rpc.filter.ContextFilter.invoke(ContextFilter.java:73)
	at com.alibaba.dubbo.rpc.protocol.ProtocolFilterWrapper$1.invoke(ProtocolFilterWrapper.java:72)
	at com.alibaba.dubbo.rpc.filter.GenericFilter.invoke(GenericFilter.java:138)
	at com.alibaba.dubbo.rpc.protocol.ProtocolFilterWrapper$1.invoke(ProtocolFilterWrapper.java:72)
	at com.alibaba.dubbo.rpc.filter.ClassLoaderFilter.invoke(ClassLoaderFilter.java:38)
	at com.alibaba.dubbo.rpc.protocol.ProtocolFilterWrapper$1.invoke(ProtocolFilterWrapper.java:72)
	at com.alibaba.dubbo.rpc.filter.EchoFilter.invoke(EchoFilter.java:38)
	at com.alibaba.dubbo.rpc.protocol.ProtocolFilterWrapper$1.invoke(ProtocolFilterWrapper.java:72)
	at com.alibaba.dubbo.rpc.protocol.dubbo.DubboProtocol$1.reply(DubboProtocol.java:104)
	at com.alibaba.dubbo.remoting.exchange.support.header.HeaderExchangeHandler.handleRequest(HeaderExchangeHandler.java:96)
	at com.alibaba.dubbo.remoting.exchange.support.header.HeaderExchangeHandler.received(HeaderExchangeHandler.java:173)
	at com.alibaba.dubbo.remoting.transport.DecodeHandler.received(DecodeHandler.java:51)
	at com.alibaba.dubbo.remoting.transport.dispatcher.ChannelEventRunnable.run(ChannelEventRunnable.java:57)
	at java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1142)
	at java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:617)
	at java.lang.Thread.run(Thread.java:745)

	at com.alibaba.dubbo.rpc.filter.ExceptionFilter.invoke(ExceptionFilter.java:106)
	at com.alibaba.dubbo.rpc.protocol.ProtocolFilterWrapper$1.invoke(ProtocolFilterWrapper.java:72)
	at com.alibaba.csp.sentinel.adapter.dubbo.SentinelDubboProviderFilter.invoke(SentinelDubboProviderFilter.java:66)
	at com.alibaba.dubbo.rpc.protocol.ProtocolFilterWrapper$1.invoke(ProtocolFilterWrapper.java:72)
	at com.alibaba.dubbo.monitor.support.MonitorFilter.invoke(MonitorFilter.java:75)
	at com.alibaba.dubbo.rpc.protocol.ProtocolFilterWrapper$1.invoke(ProtocolFilterWrapper.java:72)
	at com.alibaba.dubbo.rpc.filter.TimeoutFilter.invoke(TimeoutFilter.java:42)
	at com.alibaba.dubbo.rpc.protocol.ProtocolFilterWrapper$1.invoke(ProtocolFilterWrapper.java:72)
	at com.alibaba.dubbo.rpc.protocol.dubbo.filter.TraceFilter.invoke(TraceFilter.java:78)
	at com.alibaba.dubbo.rpc.protocol.ProtocolFilterWrapper$1.invoke(ProtocolFilterWrapper.java:72)
	at com.alibaba.dubbo.rpc.filter.ContextFilter.invoke(ContextFilter.java:73)
	at com.alibaba.dubbo.rpc.protocol.ProtocolFilterWrapper$1.invoke(ProtocolFilterWrapper.java:72)
	at com.alibaba.dubbo.rpc.filter.GenericFilter.invoke(GenericFilter.java:138)
	at com.alibaba.dubbo.rpc.protocol.ProtocolFilterWrapper$1.invoke(ProtocolFilterWrapper.java:72)
	at com.alibaba.dubbo.rpc.filter.ClassLoaderFilter.invoke(ClassLoaderFilter.java:38)
	at com.alibaba.dubbo.rpc.protocol.ProtocolFilterWrapper$1.invoke(ProtocolFilterWrapper.java:72)
	at com.alibaba.dubbo.rpc.filter.EchoFilter.invoke(EchoFilter.java:38)
	at com.alibaba.dubbo.rpc.protocol.ProtocolFilterWrapper$1.invoke(ProtocolFilterWrapper.java:72)
	at com.alibaba.dubbo.rpc.protocol.dubbo.DubboProtocol$1.reply(DubboProtocol.java:104)
	at com.alibaba.dubbo.remoting.exchange.support.header.HeaderExchangeHandler.handleRequest(HeaderExchangeHandler.java:96)
	at com.alibaba.dubbo.remoting.exchange.support.header.HeaderExchangeHandler.received(HeaderExchangeHandler.java:173)
	at com.alibaba.dubbo.remoting.transport.DecodeHandler.received(DecodeHandler.java:51)
	at com.alibaba.dubbo.remoting.transport.dispatcher.ChannelEventRunnable.run(ChannelEventRunnable.java:57)
	at java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1142)
	at java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:617)
	at java.lang.Thread.run(Thread.java:745)
2019-03-28 14:13:41.334 INFO  --- [NettyClientSelector_TMROLE_1] c.a.f.core.rpc.netty.TmRpcClient : will send ping msg,channel[id: 0x30c44cd8, L:/127.0.0.1:51338 - R:/127.0.0.1:8091] 
2019-03-28 14:13:42.386 INFO  --- [NettyClientSelector_TMROLE_1] c.a.f.core.rpc.netty.TmRpcClient : will send ping msg,channel[id: 0x4eb73c1b, L:/127.0.0.1:51383 - R:/127.0.0.1:8091] 
2019-03-28 14:13:43.447 INFO  --- [NettyClientSelector_TMROLE_1] c.a.f.core.rpc.netty.TmRpcClient : will send ping msg,channel[id: 0xb933dc49, L:/127.0.0.1:51445 - R:/127.0.0.1:8091] 
2019-03-28 14:13:43.694 INFO  --- [NettyClientSelector_TMROLE_1] c.a.f.core.rpc.netty.TmRpcClient : will send ping msg,channel[id: 0xd3bc979a, L:/192.168.88.22:51460 - R:/192.168.88.22:8091] 
2019-03-28 14:13:51.336 INFO  --- [NettyClientSelector_TMROLE_1] c.a.f.core.rpc.netty.TmRpcClient : will send ping msg,channel[id: 0x30c44cd8, L:/127.0.0.1:51338 - R:/127.0.0.1:8091] 
2019-03-28 14:13:52.386 INFO  --- [NettyClientSelector_TMROLE_1] c.a.f.core.rpc.netty.TmRpcClient : will send ping msg,channel[id: 0x4eb73c1b, L:/127.0.0.1:51383 - R:/127.0.0.1:8091] 
2019-03-28 14:13:53.447 INFO  --- [NettyClientSelector_TMROLE_1] c.a.f.core.rpc.netty.TmRpcClient : will send ping msg,channel[id: 0xb933dc49, L:/127.0.0.1:51445 - R:/127.0.0.1:8091] 
